class,pc1,pc2
Not,-24.2285123,9.517697903
Germinated,-22.491726,13.42578316
Germinated,-21.08175531,16.24339939
Not,-15.3267249,8.119965147
Not,-15.32457832,10.15242899
Not,-17.15303417,5.757820265
Germinated,-26.17032381,14.12644909
Not,-26.59130841,-3.798110494
Germinated,-30.11463104,18.57325601
Germinated,-20.98817103,12.93708476
Not,-16.22551376,2.950783418
Germinated,-26.80694244,12.33142089
Not,-18.14985728,10.18793486
Not,-17.29942178,8.496371547
Germinated,-21.91354522,11.6431252
Germinated,-18.35863116,0.99427759
Germinated,-20.66178739,5.324486751
Not,-14.13013263,4.573216751
Germinated,-15.23442574,3.680989639
Not,-12.81020857,2.796169263
Not,-10.88199267,-1.803795346
Not,-12.46135097,-2.718065733
Germinated,-17.78660358,0.410843519
Not,-17.72897499,-4.961957965
Germinated,-20.03280393,5.472471638
Germinated,-17.88380349,4.638095329
Germinated,-13.10312865,-1.33677652
Not,-13.60585948,2.961029586
Germinated,-15.09194767,4.111607288
Germinated,-13.31895073,2.38735369
Not,-12.61238922,2.14983614
Not,-20.96621736,-0.764624312
Not,-16.03299655,-2.609177555
Germinated,-14.68803799,2.216020403
Germinated,-16.84015974,3.467145306
Not,-15.78910437,6.651695378
Germinated,-15.68204105,2.819008329
Germinated,-16.39079211,8.360226325
Not,-13.93932071,3.036145282
Germinated,-21.39625964,-5.811122995
Germinated,-27.5969823,-1.249283318
Germinated,-16.22342736,3.919530768
Not,-13.89683681,4.674022149
Germinated,-12.57268763,0.212349629
Not,-12.58014976,1.207757576
Germinated,-13.81306206,-0.440559493
Not,-13.48994609,2.132726404
Not,-18.3056144,-3.637027931
Not,-22.01422296,6.732931739
Germinated,-12.87811492,-1.642903593
Germinated,-15.4041519,5.935829114
Not,-13.27088376,3.904373365
Not,-14.75875784,6.565364114
Not,-14.16258361,-4.823992108
Not,-12.56675085,-1.152550887
Not,-19.80744614,0.086516156
Not,-18.79141586,5.898868956
Not,-14.61289834,1.461414281
Germinated,-16.35994642,5.065091828
Not,-13.66932818,5.156622909
Not,-12.6244078,3.274990485
Not,-12.22761423,0.469437654
Germinated,-17.20099963,8.34841796
Not,-16.17356106,-2.919187635
Not,-18.43334974,7.371152175
Germinated,-18.02420191,5.414923768
Germinated,-17.852753,11.84407777
Not,-10.80478543,0.905297946
Not,-10.78750921,4.94260819
Not,-12.3015381,1.099455614
Germinated,-18.54452492,10.10769949
Not,-15.96750106,-1.668746383
Germinated,-25.9017689,13.58711843
Germinated,-16.81403184,6.48019806
Not,-12.10231198,-1.364815657
Germinated,-22.79687291,1.92097869
Not,-12.62520453,4.490377292
Not,-11.32329815,-1.736764408
Germinated,-14.55588477,6.478579799
Germinated,-18.66090658,2.252039899
Germinated,-21.61825305,4.768480452
Not,-14.91232106,6.925581373
Germinated,-14.61482793,4.680801998
Not,-13.01659059,5.371155789
Not,-11.85755234,-4.179629127
Not,-13.88475046,-5.719290645
Germinated,-23.33610294,-1.932625598
Not,-18.73248237,-7.706804225
Germinated,-22.37194474,7.607258424
Germinated,-19.86732456,7.083375082
Germinated,-26.3686813,-22.41770946
Not,-13.97475438,5.109857799
Germinated,-19.1267016,2.744049763
Germinated,-15.94835618,-2.667428683
Not,-13.47000714,3.977409268
Not,-22.35950177,2.628291496
Not,-21.37081529,-9.079543405
Germinated,-15.60887266,4.585827051
Germinated,-27.17519368,3.868267115
Not,-17.144586,11.40952766
Germinated,-15.46530607,4.007871945
Germinated,-16.23828025,9.3403548
Not,-16.41890445,7.050780434
Germinated,-26.77350977,1.054419038
Germinated,-36.01214122,4.964142388
Germinated,-17.80515525,5.040354202
Not,-16.80228181,7.827068832
Germinated,-15.78639264,3.942880325
Not,-12.95942623,-0.649301481
Germinated,-16.14218901,3.293316226
Not,-16.20971674,5.983712407
Not,-22.22777593,-0.497044499
Not,-24.44003262,11.13450177
Germinated,-25.22838845,2.982341016
Germinated,-21.53033037,13.21824274
Not,-15.29480251,7.880659129
Not,-13.52298823,2.104571703
Not,-12.81112128,-2.995758096
Not,-14.29297489,-2.178599164
Not,-21.38774285,-5.500741225
Not,-22.39447423,7.557338801
Not,-21.61230149,2.531132621
Germinated,-22.04772591,5.514696755
Not,-15.14317477,8.382320407
Not,-15.72660731,9.180846743
Not,-15.43984589,4.202162906
Germinated,-21.07005155,11.64116483
Not,-19.29185372,-7.799520814
Not,-23.30560392,10.43173677
Germinated,-21.30243763,8.2077917
Germinated,-18.98334095,9.462971757
Not,-10.82134661,-0.33401601
Not,-13.64261282,8.782240445
Not,-15.60475967,4.405156612
Germinated,-23.73356198,14.30547128
Not,-22.53292234,-0.859660112
Germinated,-34.13237333,17.17673263
Germinated,-26.92103966,6.36261189
Not,-19.72270161,-2.002472789
Germinated,-32.63790234,3.107312383
Not,-16.61929546,8.834573299
Not,-13.95038762,-2.596271531
Germinated,-19.41698223,7.238447153
Germinated,-20.21978211,2.699878635
Germinated,-19.07652613,3.954117598
Not,-18.0041571,6.133749226
Germinated,-17.33082057,2.909659356
Not,-13.77250547,7.139041339
Not,-14.58227977,-3.763203712
Not,-17.05946255,-6.206054135
Germinated,-29.55544888,1.22544575
Not,-21.12960374,-7.981733902
Germinated,-23.52307618,7.340632928
Germinated,-23.67193447,1.590905049
Germinated,-25.28833034,-17.14872436
Not,-14.04499657,6.06536676
Germinated,-23.19176373,-1.543469756
Germinated,-19.2811833,-3.958683923
Not,-14.9095804,4.456809217
Not,-33.92227484,-7.93091265
Not,-20.471463,-8.220837844
Germinated,-25.41491724,0.592863068
Germinated,-26.21217537,1.74730213
Not,-16.51817622,11.82541203
Germinated,-18.85607365,0.526605389
Germinated,-17.31231255,9.383647705
Not,-17.98619581,9.565494988
Germinated,-41.47015619,-12.95673305
Germinated,-36.35608785,2.910253479
Germinated,-18.51679706,5.880676418
Not,-16.62552468,5.35757854
Germinated,-16.19801097,3.540321506
Not,-15.19668481,-1.837875001
Germinated,-18.01276369,3.452662354
Not,-16.13719542,6.725826659
Not,-27.23361849,-5.385046749
Not,-26.19824556,10.1266212
Germinated,-29.03394109,1.367101991
Germinated,-27.05620423,11.87196589
Germinated,-15.93979466,8.736254269
Not,-14.65536292,0.957556334
Not,-19.02294452,-7.527611036
Not,-15.67026751,-2.393621957
Not,-26.27871724,-11.78784468
Not,-24.33976452,7.417986895
Not,-25.43712717,2.410346016
Germinated,-29.35645969,0.981461105
Not,-15.70393371,8.440238836
Not,-15.5430171,8.737892595
Not,-16.26155542,5.540317635
Germinated,-21.33360836,7.727443011
Not,-25.16800136,-13.97860334
Not,-24.77359349,9.879127954
Germinated,-25.984832,6.838289584
Germinated,-20.47611789,3.382380816
Not,-14.24933412,-2.571045876
Not,-14.49974633,8.464400969
Not,-16.00606515,5.217632238
Germinated,-21.80979591,12.97293319
Not,-25.88759794,-4.830387217
Germinated,-35.5997818,18.49552878
Germinated,-28.51978201,2.559372716
Not,-27.43142324,-11.8949823
Germinated,-31.80287308,0.415413464
Not,-19.1202571,5.166947798
Not,-17.15704445,-3.265960049
Germinated,-16.38122142,5.855925379
Germinated,-23.51534343,-3.078179398
Germinated,-22.40741155,0.531486729
Not,-15.88356245,4.350574458
Germinated,-17.6792067,-2.144378264
Not,-12.46062605,4.741134988
Not,-16.32063266,-8.453534888
Not,-17.21153957,-8.762677254
Germinated,-22.78462144,2.342796982
Not,-23.88962613,-13.08759724
Germinated,-25.35763778,-6.859072697
Germinated,-29.6473497,-9.068202788
Germinated,-28.77523863,-26.09422782
Not,-15.49356816,2.340234428
Germinated,-21.34157831,-8.302062066
Germinated,-20.26604216,-10.88496386
Not,-12.77364113,3.563912713
Not,-32.68412917,-7.666013512
Not,-19.11867265,-7.519089988
Germinated,-25.45876513,-5.95154473
Germinated,-25.6124673,1.925923433
Not,-14.76043979,10.31943315
Germinated,-21.4088846,-7.763611122
Germinated,-18.91112333,7.162607344
Not,-14.67523834,8.132478679
Germinated,-38.42207919,-10.4679741
Germinated,-38.45295586,-6.564847718
Germinated,-22.86837135,5.069347971
Not,-12.68424159,-0.921006012
Germinated,-13.36272033,0.195367389
Not,-16.21643445,-3.225340313
Germinated,-15.14724794,2.62343901
Not,-12.987847,5.829676758
Not,-21.42881665,-1.985089171
Not,-28.76725865,5.173960194
Germinated,-27.74911682,-4.616005986
Germinated,-22.9919922,15.03407745
Germinated,-14.61039378,8.171419185
Not,-14.99113306,-1.701128221
Not,-24.090924,-10.40156414
Not,-15.31984555,-3.131510678
Not,-21.79067531,-9.407904233
Not,-26.66050557,1.495757206
Not,-23.5968098,-8.268687725
Germinated,-24.19613938,-2.392080135
Not,-14.2617726,7.502254994
Not,-13.73204233,7.812174886
Not,-14.2638703,5.151233975
Germinated,-19.19957635,6.165817481
Not,-21.27301389,-7.773476703
Not,-23.10077598,9.340804001
Germinated,-24.94249209,4.706055737
Germinated,-27.30309447,-5.009162029
Not,-18.27895386,-5.990515749
Not,-11.97519301,8.790262633
Not,-14.44248928,4.962776669
Germinated,-20.26107089,11.29918562
Not,-22.76735502,-2.618347426
Germinated,-34.47692524,16.20125884
Germinated,-25.98147291,1.464385715
Not,-29.11187118,-17.3467473
Germinated,-28.07190431,-2.42295816
Not,-14.46658024,7.673341607
Not,-16.99169173,-2.522702759
Germinated,-16.93877708,2.651369126
Germinated,-23.27652904,-10.30058623
Germinated,-26.1414122,-2.159582258
Germinated,-13.75446452,1.769740206
Germinated,-22.44290842,-9.491738472
Not,-17.08453031,-6.355442943
Not,-21.60193192,-19.10944879
Not,-24.43909748,-23.33764464
Germinated,-23.34943366,1.239523842
Not,-33.33853505,-31.46543853
Germinated,-25.93684961,-16.03120374
Germinated,-28.58621147,-14.73806233
Germinated,-33.27077984,-36.25384889
Not,-14.01536711,-1.634354054
Germinated,-23.69960598,-19.31582933
Germinated,-25.66053439,-24.24672647
Not,-14.18885176,-1.729097031
Not,-24.85292956,-8.178603637
Not,-21.15676084,-13.34602349
Germinated,-22.3032563,-3.584672034
Germinated,-24.71166435,-7.850573766
Not,-12.12866464,5.171445264
Germinated,-20.88986628,-17.09596821
Germinated,-21.49664008,2.037656101
Not,-14.60887179,5.577005535
Germinated,-36.49413718,-18.54967224
Germinated,-35.02486807,-16.87229505
Germinated,-16.31801767,0.894025786
Not,-14.42908296,-7.183442508
Germinated,-12.92030071,-4.427966736
Not,-23.8892034,-21.20294665
Germinated,-19.10756215,-3.074301787
Not,-13.30384439,3.774484625
Not,-16.6210982,-2.601824867
Not,-25.56041705,2.046332092
Germinated,-22.24622265,-4.102791637
Germinated,-19.027096,7.804807555
Germinated,-12.39314787,4.584117393
Not,-15.48835266,-7.02933196
Not,-28.03200472,-18.30145552
Not,-16.7502892,-6.707159868
Not,-17.86940369,-5.645819717
Not,-27.9832991,-16.92993299
Not,-28.31132384,-25.23314968
Germinated,-27.48736348,-14.36018699
Not,-11.61291107,2.226950626
Not,-11.86704514,2.652167232
Not,-15.30488274,-0.815006356
Germinated,-20.8605785,4.019528228
Not,-16.30939272,-3.002566287
Not,-17.97045033,10.00873051
Germinated,-22.72366867,-5.487264077
Germinated,-27.61590234,-16.64562451
Not,-21.77354972,-13.28984068
Not,-11.31126275,6.772364819
Not,-15.07384605,-1.883174576
Germinated,-20.64148196,7.597426608
Not,-14.91062434,3.600840102
Germinated,-28.13684266,14.84683123
Germinated,-24.8325777,-5.48909654
Not,-30.96367542,-27.25465641
Germinated,-31.07211815,-5.111377468
Not,-12.80632527,3.882321142
Not,-15.63727866,-5.891154803
Germinated,-16.74691037,-1.554692693
Germinated,-21.91202819,-8.053428663
Germinated,-24.15568542,3.15842254
Germinated,-16.46359775,2.739380869
Germinated,-26.83227109,-6.535909549
Not,-19.56678553,-6.602663023
Not,-21.57565272,-15.06430541
Not,-25.70640582,-20.74502816
Germinated,-23.9997662,5.68009301
Not,-36.69925814,-33.10644424
Germinated,-27.00233546,-15.31080742
Germinated,-26.39193673,-5.726199643
Germinated,-35.87316901,-29.46156952
Not,-18.29350083,0.227715111
Germinated,-25.54498938,-15.56512291
Germinated,-25.46418931,-17.23463204
Not,-13.66106778,-0.966158879
Not,-27.29262546,-16.8341869
Not,-25.33410879,-18.97003547
Germinated,-22.70431381,-3.488783145
Germinated,-28.90771983,-9.524076411
Not,-16.17700467,2.359380193
Germinated,-24.1775946,-17.87367498
Germinated,-22.45924566,3.687550422
Not,-13.62291509,4.345120661
Germinated,-34.06928843,-25.33975163
Germinated,-34.05846893,-14.65525556
Germinated,-16.69222738,-4.175150352
Not,-18.58822096,-12.02116287
Germinated,-14.80524402,-5.943260438
Not,-27.5923343,-23.81126451
Germinated,-17.69736843,-5.809099925
Not,-12.48916811,3.441212687
Not,-14.89415819,-4.978267145
Not,-36.28603757,-13.56648533
Germinated,-28.2945425,-11.60504811
Germinated,-20.42440627,5.859831941
Germinated,-11.19097895,-1.045496135
Not,-20.54500371,-14.72780404
Not,-29.54457391,-18.0371291
Not,-17.10794517,-7.43672264
Not,-19.69694195,-9.007504647
Not,-29.90394544,-25.33753146
Not,-23.7482321,-20.34352273
Germinated,-28.2954444,-11.58705852
Not,-12.12990376,-3.836496497
Not,-12.67424264,-3.412007982
Not,-13.77758944,-5.946240031
Germinated,-19.55324595,3.378296715
Not,-15.4711454,-3.740521321
Not,-16.75415276,8.03881262
Germinated,-22.00427007,-3.298433414
Germinated,-26.0821581,-18.86529888
Not,-17.46919254,-8.042562573
Not,-13.09444255,5.676570149
Not,-14.94175215,-2.968192751
Germinated,-19.66122561,6.305678243
Not,-12.66896007,4.179342246
Germinated,-27.2199694,9.709066076
Germinated,-19.55661692,-5.871214426
Not,-25.95564761,-23.56802143
Germinated,-25.17913059,-4.606044267
Not,-23.34908233,-11.21548209
Not,-16.00962879,-7.465353076
Germinated,-14.77791026,-5.120430282
Germinated,-36.07056745,-18.71039345
Germinated,-24.00745975,-0.774292862
Germinated,-19.57172102,0.612233656
Germinated,-23.31032254,-6.576643576
Not,-20.22447317,-13.5417715
Not,-24.28537475,-10.97647687
Not,-30.05739352,-15.8879893
Germinated,-24.85320549,5.272084997
Not,-37.87649574,-25.12968323
Germinated,-31.1795293,-18.60842133
Germinated,-36.81372947,-13.679973
Germinated,-44.11399118,-35.61845867
Not,-20.62091705,-13.96165519
Germinated,-23.19077302,-4.527281389
Germinated,-26.75607619,-12.83444523
Not,-12.62505068,-4.108065858
Not,-34.05227802,-25.98707357
Not,-33.56530634,-24.25815955
Germinated,-27.57791942,-13.90016902
Germinated,-27.27640212,-9.937116147
Not,-11.3778769,-2.809344156
Germinated,-24.76817407,-17.53432528
Germinated,-23.70037098,-3.89245391
Not,-12.80610777,-0.499785464
Germinated,-42.38255543,-34.93987581
Germinated,-28.18911639,-6.202461398
Germinated,-18.1609483,-4.276409737
Not,-20.59736996,-11.87204543
Germinated,-14.75065512,-4.344039473
Not,-28.82410882,-21.82596271
Germinated,-19.81819418,-10.05732461
Not,-14.21354416,0.372344324
Not,-19.17869517,-12.75029684
Not,-34.26043492,-21.97997152
Germinated,-35.10083876,-35.98474675
Germinated,-18.25954585,1.890164082
Germinated,-10.8134079,-2.581365435
Not,-20.2387579,-12.50075857
Not,-31.65611828,-20.59350502
Not,-18.28175416,-8.637311219
Not,-24.32651431,-17.30912962
Not,-39.2743624,-43.15206309
Not,-32.60228134,-35.29490032
Germinated,-36.44743482,-32.66076319
Not,-14.12980597,-9.089433714
Not,-10.58661608,-3.456953259
Not,-10.83314951,-3.704255244
Germinated,-18.56131504,-3.020681224
Not,-23.5049846,-15.49620215
Not,-21.01229293,-8.954579221
Germinated,-22.84909201,-10.48020997
Germinated,-24.65613128,-20.90415461
Not,-20.0856283,-12.60526965
Not,-10.37030193,3.940527834
Not,-13.18932295,-4.348929752
Germinated,-18.72975272,0.015705506
Not,-20.0640901,-12.99871716
Germinated,-33.90494374,1.695090652
Germinated,-15.54320763,-1.64578957
Not,-28.25498339,-29.45658961
Germinated,-19.70120402,-6.5062248
Not,-27.75597745,-30.13341332
Not,-16.93253326,-11.88489242
Germinated,-14.65267495,-8.259432126
Germinated,-44.40196892,-19.2062606
Germinated,-26.76027322,0.405352527
Germinated,-25.46848032,-13.23829309
Germinated,-33.65707687,-11.11169887
Not,-24.75850687,-12.47165491
Not,-39.9767207,-19.68959972
Not,-44.29295733,-25.72934398
Germinated,-42.49148911,11.0138779
Not,-65.31201753,-45.53221351
Germinated,-41.72472684,-23.85551008
Germinated,-46.61565748,-12.77838487
Germinated,-60.08287161,-33.88361042
Not,-27.38919448,-16.59294425
Germinated,-31.71216078,-1.845461255
Germinated,-38.01736326,-15.10390956
Not,-17.53408581,-7.125342831
Not,-45.79345252,-29.0356898
Not,-52.96858244,-32.87983951
Germinated,-35.87623049,-14.52638083
Germinated,-33.93513578,-5.005786884
Not,-16.96657601,-5.312308752
Germinated,-35.27021147,-20.32111038
Germinated,-30.22213652,-6.811620449
Not,-17.5363013,-2.213687071
Germinated,-53.5397885,-32.544982
Germinated,-31.54460148,-1.547083194
Germinated,-26.57741946,-3.390038372
Not,-36.27174902,-19.42489648
Germinated,-24.50679942,-6.072257014
Not,-44.29012088,-22.99844837
Germinated,-28.32625164,-12.74700455
Not,-16.74557913,-5.8991849
Not,-21.51464043,-11.16674671
Not,-38.17691129,-15.73858
Germinated,-41.73371232,-27.14842874
Germinated,-24.3481437,3.111532193
Germinated,-15.36481191,-2.764830781
Not,-35.69068091,-18.03715595
Not,-56.68585596,-29.77224792
Not,-36.57678504,-18.45029867
Not,-33.53635067,-19.37135864
Not,-44.16451026,-33.44481485
Not,-39.07586965,-28.87246341
Germinated,-52.00835491,-31.37018937
Not,-24.0743225,-13.93720475
Not,-14.13815057,-3.11105333
Not,-16.97954077,-3.668100357
Germinated,-26.77026202,-6.352583084
Not,-32.55713766,-18.88282172
Not,-23.47216982,-12.41646195
Germinated,-29.09550665,-7.616330554
Germinated,-42.25269657,-28.69666462
Not,-60.39515801,-13.6867757
Not,-39.27022215,10.66202002
Not,-14.77739468,-2.483072931
Germinated,-24.80143996,-1.553174468
Not,-24.76996681,-17.42995995
Germinated,-42.47902147,0.760477917
Germinated,-19.68145669,0.686275038
Not,-32.12590756,-23.37310893
Germinated,-35.46047248,13.80040099
Not,-52.25222626,-15.10882535
Not,-33.86218555,-20.33521865
Germinated,-18.59070614,-6.986870332
Germinated,-31.9672637,-5.722322051
Germinated,-31.92612058,-8.999795746
Germinated,-28.19575551,-15.88020422
Germinated,-43.46353705,-12.00576895
Not,-27.71281782,-9.011422389
Not,-41.51631239,-15.15860253
Not,-49.22579751,-23.2927535
Germinated,-47.38356851,6.334113907
Not,-68.65207208,-44.83324506
Germinated,-53.0116132,-35.46670647
Germinated,-41.41772862,-6.765223548
Germinated,-70.22394484,-34.83035584
Not,-38.59239488,-20.28208195
Germinated,-34.89653564,0.57233288
Germinated,-44.98833333,-16.30443906
Not,-21.38415999,-6.827003189
Not,-48.65375915,-30.87475057
Not,-61.37504312,-31.0729156
Germinated,-37.78546729,-15.2889512
Germinated,-34.9973911,-6.810421057
Not,-21.98929442,-8.026810364
Germinated,-42.00730599,-21.25153915
Germinated,-33.37767886,-15.51262125
Not,-20.76651942,-1.547763617
Germinated,-54.15209127,-32.753753
Germinated,-32.73727521,-2.613877858
Germinated,-26.57801904,-2.045647149
Not,-43.91880463,-23.10656128
Germinated,-30.98821166,-10.81968892
Not,-52.85030579,-33.90916859
Germinated,-39.16992879,-16.36537729
Not,-17.45066746,-5.041404349
Not,-21.17338732,-9.582589033
Not,-39.59808458,-15.30833952
Germinated,-38.01709384,-26.15073655
Germinated,-26.70906605,2.709487641
Germinated,-17.21858823,-3.828758565
Not,-39.62208676,-16.2480015
Not,-64.2081273,-35.87213913
Not,-41.50176782,-18.69607556
Not,-32.34367645,-14.88275437
Not,-44.5328235,-33.18329472
Not,-38.74184248,-25.44887925
Germinated,-52.90513311,-33.42516946
Not,-27.09547579,-15.50159176
Not,-15.47310525,-3.577015225
Not,-17.57809676,-4.143512852
Germinated,-29.23161651,-8.660898186
Not,-31.9314118,-14.94355704
Not,-23.73173284,-13.56195643
Germinated,-32.08139307,-4.176147042
Germinated,-45.79194632,-31.48263561
Not,-46.94770813,-29.50639168
Not,-14.76763815,5.660409448
